# Mean_MJD=56660.209
# RMID=081 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.584
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0238
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -2.6089e+00  6.3823e+00           0    71303168
  3567.796 -7.3965e+00  6.3699e+00           0    71303168
  7757.110  1.5386e+00  2.9456e-01           0   142606336
  7758.897  1.7594e+00  2.6800e-01           0     8388608
  7760.684  1.6062e+00  3.6962e-01     8388608     8388608
  7762.471  1.3417e+00  4.2786e-01     8388608     8388608
  7764.258  1.6432e+00  3.7697e-01     8388608     8388608
  7766.046  2.0690e+00  2.5237e-01           0     8388608
  7767.835  1.7182e+00  2.0966e-01           0           0
  7769.624  1.9133e+00  2.0385e-01           0           0
  7771.413  1.7330e+00  2.2057e-01           0           0
  7773.202  1.6742e+00  2.7815e-01           0     8388608
  7774.992  1.4949e+00  3.1857e-01           0     8388608
  7776.783  1.6523e+00  3.3268e-01           0     8388608
  7778.574  2.6858e+00  2.8819e-01           0    41943040
  7780.365  1.3620e+00  3.4327e-01           0    41943040
  7782.157  1.7742e+00  3.9851e-01           0    41943040
  7783.949  2.1960e+00  3.8017e-01           0     8388608
  7785.741  1.8276e+00  2.6933e-01           0     8388608
  7787.534  1.2865e+00  2.2072e-01           0           0
  7789.328  1.2950e+00  2.1719e-01           0           0
  7791.121  1.9452e+00  2.2878e-01           0     8388608
  7792.916  1.1971e+00  2.7484e-01           0     8388608
  7794.710  5.4957e-01  4.4586e-01     8388608     8388608
  7796.505  1.1769e+00  6.0671e-01     8388608     8388608
  7798.301  2.1934e+00  5.1501e-01     8388608     8388608
  7800.097  1.9761e+00  3.0074e-01           0     8388608
  7801.893  2.0979e+00  2.1939e-01           0     8388608
  7803.689  1.5122e+00  1.9965e-01           0           0
  7805.486  1.5155e+00  2.2299e-01           0    33554432
  7807.284  1.7680e+00  2.4962e-01           0    41943040
  7809.082  1.4860e+00  3.3214e-01           0     8388608
  7810.880  1.2474e+00  4.2517e-01           0     8388608
  7812.679  2.3650e+00  3.8267e-01           0     8388608
  7814.478  2.4301e+00  2.8045e-01           0     8388608
  7816.278  1.9245e+00  2.2898e-01           0           0
  7818.078  1.6395e+00  2.4307e-01           0           0
  7819.878  1.5984e+00  3.1796e-01           0     8388608
  7821.679  1.4237e+00  4.7231e-01     8388608     8388608
  7823.480  1.5524e+00  6.5520e-01     8388608     8388608
  7825.282  1.9543e+00  6.3619e-01     8388608     8388608
  7827.084  1.9677e+00  3.9714e-01           0     8388608
  7828.886  1.7235e+00  2.3971e-01           0     8388608
  7830.689  1.5956e+00  2.1150e-01           0           0
  7832.492  1.6347e+00  2.1075e-01           0           0
  7834.296  1.8092e+00  2.0818e-01           0           0
  7836.100  1.8150e+00  2.1472e-01           0           0
  7837.905  1.6370e+00  2.0999e-01           0           0
  7839.710  1.4649e+00  2.1155e-01           0     8388608
  7841.515  1.3394e+00  2.9864e-01           0     8388608
  7843.321  1.2712e+00  4.0661e-01     8388608     8388608
  7845.127  1.7926e+00  3.8973e-01           0     8388608
  7846.934  1.7935e+00  2.7038e-01           0     8388608
  7848.741  1.8533e+00  2.2363e-01           0           0
  7850.548  1.3432e+00  2.6743e-01           0     8388608
  7852.356  7.4266e-01  4.0931e-01           0     8388608
  7854.164  1.7357e+00  6.2103e-01     8388608     8388608
  7855.973  1.9668e+00  7.2124e-01     8388608     8388608
  7857.782  1.2061e+00  6.5098e-01     8388608     8388608
  7859.592  1.0980e+00  4.3174e-01           0     8388608
  7861.401  1.3739e+00  4.2726e-01           0     8388608
  7863.212  1.3767e+00  4.5151e-01     8388608     8388608
  7865.023  1.4973e+00  3.8599e-01           0     8388608
  7866.834  1.9355e+00  2.8292e-01           0     8388608
  7868.645  2.2415e+00  3.0277e-01           0     8388608
  7870.457  2.2707e+00  4.0337e-01           0     8388608
  7872.270  1.9673e+00  4.8452e-01     8388608     8388608
  7874.083  1.7198e+00  4.5722e-01     8388608     8388608
  7875.896  1.8660e+00  3.7113e-01           0     8388608
  7877.710  1.2495e+00  2.6039e-01           0           0
  7879.524  2.0811e+00  3.1063e-01           0    41943040
  7881.338  2.2065e+00  4.1252e-01           0    41943040
  7883.153  1.6578e+00  4.2191e-01           0     8388608
  7884.969  1.5348e+00  3.4988e-01           0     8388608
  7886.785  1.7888e+00  2.8958e-01           0           0
  7888.601  1.6642e+00  2.9175e-01           0     8388608
  7890.417  1.6445e+00  4.1888e-01     8388608     8388608
  7892.234  1.2617e+00  4.9660e-01     8388608     8388608
  7894.052  1.3629e+00  4.6784e-01     8388608     8388608
  7895.870  1.8580e+00  3.2604e-01           0     8388608
  7897.688  1.4386e+00  2.2757e-01           0           0
  7899.507  1.8180e+00  2.2306e-01           0           0
  7901.326  1.5266e+00  2.1797e-01           0           0
  7903.145  1.7151e+00  2.0933e-01           0           0
  7904.965  1.8095e+00  2.1372e-01           0           0
  7906.786  1.5087e+00  2.0725e-01           0           0
  7908.607  1.8045e+00  2.1635e-01           0           0
  7910.428  1.6087e+00  2.3193e-01           0           0
  7912.250  1.9693e+00  3.3764e-01           0     8388608
  7914.072  3.2346e+00  6.0156e-01     8388608     8388608
  7915.894  1.6720e+00  7.8150e-01     8388608     8388608
  7917.717 -1.4117e+00  6.2514e-01     8388608     8388608
  7919.540  6.2582e-01  4.7981e-01     8388608     8388608
  7921.364  2.0069e+00  4.5474e-01     8388608     8388608
  7923.188  1.7324e+00  4.9846e-01     8388608     8388608
  7925.013  9.3075e-01  4.9414e-01     8388608     8388608
  7926.838  1.0099e+00  3.2649e-01           0     8388608
  7928.663  1.8246e+00  2.3474e-01           0           0
  7930.489  2.1258e+00  2.8431e-01           0     8388608
  7932.315  2.8974e+00  4.0400e-01     8388608     8388608
  7934.142  1.4613e+00  4.7281e-01     8388608     8388608
  7935.969  1.1209e+00  3.7840e-01           0     8388608
  7937.797  1.5001e+00  2.6089e-01           0     8388608
  7939.625  1.4617e+00  2.0915e-01           0           0
  7941.453  1.8274e+00  2.0214e-01           0           0
  7943.282  1.5478e+00  2.0414e-01           0           0
  7945.111  1.5784e+00  2.1311e-01           0           0
  7946.941  1.5595e+00  2.3042e-01           0           0
  7948.771  1.9346e+00  2.8231e-01           0     8388608
  7950.601  2.2709e+00  3.6340e-01     8388608     8388608
  7952.432  1.3571e+00  3.7167e-01           0     8388608
  7954.264  1.4344e+00  2.7997e-01           0     8388608
  7956.095  1.7689e+00  2.2248e-01           0     8388608
  7957.927  1.8747e+00  2.0398e-01           0           0
  7959.760  1.6956e+00  1.9985e-01           0           0
  7961.593  1.5981e+00  2.1279e-01           0     8388608
  7963.427  2.1220e+00  2.9791e-01           0     8388608
  7965.260  2.8341e+00  5.2768e-01     8388608     8388608
  7967.095  1.1100e+00  6.1563e-01     8388608     8388608
  7968.929  8.2109e-01  6.0440e-01     8388608     8388608
  7970.764  1.7556e+00  3.7339e-01           0     8388608
  7972.600  1.9561e+00  2.6251e-01           0     8388608
  7974.436  1.6346e+00  2.1558e-01           0           0
  7976.272  2.1225e+00  2.2474e-01           0     8388608
  7978.109  2.0181e+00  2.8817e-01           0     8388608
  7979.946  1.7082e+00  3.8734e-01     8388608     8388608
  7981.784  1.1898e+00  4.8091e-01     8388608     8388608
  7983.622  8.8998e-01  4.1050e-01     8388608     8388608
  7985.461  1.6388e+00  2.8444e-01           0     8388608
  7987.300  1.8897e+00  2.2148e-01           0           0
  7989.139  1.7287e+00  2.1626e-01           0           0
  7990.979  1.9129e+00  2.4169e-01           0     8388608
  7992.819  2.6295e+00  4.2691e-01           0     8388608
  7994.660  2.6197e+00  6.5094e-01     8388608     8388608
  7996.501  8.0993e-01  7.1334e-01     8388608     8388608
  7998.342  7.3187e-01  5.2114e-01     8388608     8388608
  8000.184  1.4300e+00  2.7471e-01           0     8388608
  8002.026  1.7526e+00  2.3184e-01           0     8388608
  8003.869  1.6078e+00  2.1643e-01           0           0
  8005.712  1.4352e+00  1.8146e-01           0           0
  8007.556  1.5028e+00  1.7986e-01           0           0
  8009.400  1.5744e+00  2.0501e-01           0           0
  8011.244  1.9613e+00  2.0842e-01           0     8388608
  8013.089  1.9854e+00  2.3933e-01           0     8388608
  8014.934  2.2069e+00  3.4445e-01     8388608     8388608
  8016.780  2.3946e+00  4.5910e-01     8388608    41943040
  8018.626  1.4305e+00  3.8213e-01     8388608    41943040
  8020.473  1.6639e+00  2.5376e-01           0     8388608
  8022.320  1.8318e+00  2.6927e-01           0     8388608
  8024.167  1.8172e+00  2.8881e-01           0     8388608
  8026.015  2.1004e+00  4.5313e-01     8388608     8388608
  8027.863  2.0057e+00  6.3794e-01     8388608     8388608
  8029.712  7.4234e-01  5.3556e-01     8388608     8388608
  8031.561  1.6880e+00  3.7844e-01     8388608     8388608
  8033.411  1.6171e+00  2.6479e-01           0     8388608
  8035.261  1.6996e+00  2.3043e-01           0           0
  8037.111  1.7878e+00  2.0944e-01           0           0
  8038.962  1.4476e+00  1.9827e-01           0           0
  8040.813  1.5013e+00  1.9878e-01           0           0
  8042.665  1.9171e+00  2.0398e-01           0           0
  8044.517  1.6396e+00  2.0648e-01           0           0
  8046.370  1.4308e+00  2.0842e-01           0           0
  8048.223  1.6240e+00  2.0194e-01           0           0
  8050.076  1.8206e+00  2.2240e-01           0     8388608
  8051.930  1.6926e+00  2.7076e-01           0     8388608
  8053.784  1.9622e+00  3.3853e-01     8388608     8388608
  8055.639  1.4611e+00  3.2628e-01     8388608     8388608
  8057.494  1.6671e+00  2.4737e-01           0     8388608
  8059.349  1.9322e+00  2.0992e-01           0     8388608
  8061.205  1.6831e+00  2.5180e-01           0     8388608
  8063.062  1.9610e+00  3.6872e-01     8388608     8388608
  8064.918  2.1439e+00  4.4912e-01     8388608     8388608
  8066.776  2.1153e+00  3.8463e-01     8388608     8388608
  8068.633  1.7160e+00  2.3304e-01           0     8388608
  8070.491  1.4207e+00  1.9693e-01           0     8388608
  8072.350  1.6777e+00  1.9555e-01           0           0
  8074.209  2.0671e+00  1.9924e-01           0           0
  8076.068  1.4552e+00  1.9786e-01           0           0
  8077.928  1.4556e+00  2.0328e-01           0           0
  8079.788  1.6673e+00  2.1992e-01           0           0
  8081.649  1.7196e+00  2.1287e-01           0           0
  8083.510  1.6884e+00  2.0213e-01           0           0
  8085.371  1.7654e+00  2.0955e-01           0           0
  8087.233  1.9012e+00  2.3060e-01           0           0
  8089.096  1.6969e+00  2.2806e-01           0           0
  8090.959  1.6748e+00  2.0522e-01           0           0
  8092.822  1.7652e+00  2.0562e-01           0           0
  8094.685  1.8576e+00  2.5273e-01           0     8388608
  8096.550  2.0065e+00  2.7284e-01           0     8388608
  8098.414  1.3865e+00  2.4118e-01           0     8388608
  8100.279  1.6093e+00  2.1298e-01           0           0
  8102.144  2.0914e+00  2.5175e-01           0     8388608
  8104.010  2.0209e+00  3.3677e-01     8388608     9240576
  8105.876  1.5874e+00  3.4148e-01           0     9240576
  8107.743  1.6475e+00  2.7670e-01           0     9240576
  8109.610  1.7040e+00  2.1641e-01           0     9240576
  8111.478  1.4843e+00  2.0593e-01           0           0
  8113.346  1.6137e+00  2.1097e-01           0           0
  8115.214  1.9742e+00  2.1073e-01           0           0
  8117.083  2.1134e+00  2.0725e-01           0           0
  8118.952  1.9584e+00  2.0463e-01           0           0
  8120.822  1.8210e+00  1.9529e-01           0           0
  8122.692  1.6929e+00  1.9993e-01           0           0
  8124.562  1.6958e+00  2.0164e-01           0           0
  8126.433  1.6370e+00  1.9705e-01           0           0
  8128.305  1.6208e+00  1.9950e-01           0           0
  8130.177  1.9626e+00  2.1076e-01           0           0
  8132.049  1.7075e+00  2.0691e-01           0           0
  8133.921  1.4611e+00  2.0531e-01           0           0
  8135.795  1.6229e+00  2.1330e-01           0           0
  8137.668  1.9294e+00  2.2316e-01           0           0
  8139.542  1.8888e+00  2.4047e-01           0     8388608
  8141.417  1.5034e+00  2.5485e-01           0     8388608
  8143.291  1.7433e+00  2.4701e-01           0     8388608
  8145.167  1.6415e+00  2.1729e-01           0     8388608
  8147.042  1.6439e+00  2.3335e-01           0     8388608
  8148.919  1.6658e+00  2.6689e-01           0     8388608
  8150.795  1.4743e+00  2.6107e-01           0     8388608
  8152.672  1.4201e+00  2.1607e-01           0     8388608
  8154.550  1.9066e+00  2.0456e-01           0           0
  8156.427  1.6663e+00  2.0266e-01           0           0
  8158.306  1.4420e+00  2.0243e-01           0           0
  8160.184  1.4276e+00  1.9888e-01           0           0
  8162.064  1.4065e+00  1.9992e-01           0           0
  8163.943  1.5304e+00  2.0409e-01           0           0
  8165.823  2.0902e+00  2.1933e-01           0           0
  8167.704  1.8011e+00  2.1662e-01           0           0
  8169.585  1.5659e+00  2.1085e-01           0           0
  8171.466  1.7710e+00  2.1601e-01           0           0
  8173.348  1.9122e+00  2.1891e-01           0           0
  8175.230  1.6215e+00  2.0184e-01           0           0
  8177.113  1.9460e+00  2.0961e-01           0           0
  8178.996  1.5072e+00  2.1695e-01           0     8388608
  8180.879  1.7306e+00  2.3057e-01           0     8388608
  8182.763  2.0654e+00  2.3494e-01           0     8388608
  8184.647  1.7699e+00  2.4764e-01           0     8388608
  8186.532  1.7245e+00  2.5953e-01           0     8388608
  8188.417  2.0696e+00  2.6707e-01           0     8388608
  8190.303  1.8069e+00  2.6969e-01           0     8388608
  8192.189  1.6161e+00  2.6687e-01           0     8388608
  8194.076  1.6957e+00  2.4890e-01           0     8388608
  8195.963  1.7376e+00  2.6953e-01           0     8388608
  8197.850  1.4947e+00  2.8381e-01           0     8388608
  8199.738  1.0839e+00  2.5431e-01           0     8388608
  8201.626  1.5669e+00  2.4474e-01           0     8388608
  8203.515  1.5280e+00  2.2784e-01           0     8388608
  8205.404  1.4758e+00  2.3619e-01           0     8388608
  8207.294  1.8969e+00  2.4500e-01           0     8388608
  8209.184  1.7840e+00  2.3738e-01           0     8388608
  8211.074  1.6339e+00  2.3686e-01           0     8388608
  8212.965  1.6181e+00  2.2696e-01           0           0
  8214.856  1.4785e+00  2.1717e-01           0           0
  8216.748  1.6106e+00  2.1694e-01           0           0
  8218.640  1.9122e+00  2.1655e-01           0           0
  8220.533  1.6612e+00  2.0747e-01           0           0
  8222.426  1.9644e+00  2.0872e-01           0           0
  8224.320  1.8478e+00  2.1818e-01           0           0
  8226.213  1.7608e+00  2.1428e-01           0           0
  8228.108  1.7284e+00  2.1331e-01           0           0
  8230.003  1.5602e+00  2.0910e-01           0           0
  8231.898  1.5128e+00  2.0333e-01           0           0
  8233.794  1.9720e+00  2.1020e-01           0           0
  8235.690  1.8620e+00  2.0599e-01           0           0
  8237.586  1.8665e+00  2.0524e-01           0           0
  8239.483  1.9637e+00  2.0179e-01           0           0
  8241.381  1.9165e+00  2.0653e-01           0           0
  8243.279  1.9873e+00  2.1720e-01           0           0
  8245.177  2.0562e+00  2.2569e-01           0           0
  8247.076  1.8293e+00  2.1740e-01           0           0
  8248.975  1.4770e+00  2.2118e-01           0           0
  8250.874  1.5249e+00  2.1946e-01           0           0
  8252.774  1.7595e+00  2.1933e-01           0           0
  8254.675  1.4584e+00  2.0315e-01           0           0
  8256.576  1.8832e+00  2.0997e-01           0           0
  8258.477  1.9479e+00  2.1434e-01           0           0
  8260.379  1.6595e+00  2.1155e-01           0           0
  8262.281  1.7087e+00  2.0679e-01           0           0
  8264.184  1.9284e+00  2.0862e-01           0           0
  8266.087  1.4465e+00  1.9828e-01           0           0
  8267.991  1.6151e+00  1.9663e-01           0           0
  8269.895  1.8339e+00  2.0435e-01           0           0
  8271.799  1.8491e+00  2.0453e-01           0           0
  8273.704  1.6846e+00  2.0317e-01           0           0
  8275.609  1.4324e+00  2.1832e-01           0     8388608
  8277.515  1.1260e+00  2.4360e-01           0     8388608
  8279.421  7.5945e-01  3.5720e-01     8388608     8388608
  8281.328  1.1350e+00  4.8433e-01     8388608     8388608
  8283.235  1.3659e+00  5.6528e-01     8388608     8388608
  8285.142  1.4105e+00  5.7581e-01     8388608    41943040
  8287.050  1.2743e+00  5.6710e-01     8388608    41943040
  8288.959  8.3032e-01  5.3045e-01     8388608     8388608
  8290.868  1.9766e+00  6.9632e-01     8388608     8388608
  8292.777  2.3013e+00  5.7052e-01     8388608     8388608
  8294.686  1.7945e+00  4.0573e-01     8388608     8388608
  8296.597  1.4575e+00  3.8619e-01     8388608     8388608
  8298.507  1.6413e+00  4.8910e-01     8388608     8388608
  8300.418  1.9807e+00  6.4698e-01     8388608     8388608
  8302.330  2.9980e+00  6.8183e-01     8388608     8388608
  8304.242  1.9808e+00  4.3700e-01     8388608     8388608
  8306.154  1.3701e+00  2.6170e-01           0     8388608
  8308.067  1.6515e+00  2.4081e-01           0     8388608
  8309.980  1.8606e+00  2.6947e-01           0     8388608
  8311.894  1.7921e+00  3.7104e-01     8388608     8388608
  8313.808  1.7743e+00  4.0871e-01     8388608     8388608
  8315.722  1.3570e+00  3.3241e-01           0     8388608
  8317.637  1.4234e+00  2.2797e-01           0     8388608
  8319.553  1.6943e+00  2.2057e-01           0           0
  8321.469  1.6522e+00  2.2991e-01           0           0
  8323.385  1.5863e+00  2.2623e-01           0           0
  8325.302  1.6059e+00  2.1226e-01           0           0
  8327.219  1.5845e+00  2.0309e-01           0           0
  8329.136  1.5869e+00  1.8828e-01           0           0
  8331.055  1.7828e+00  2.0098e-01           0           0
  8332.973  1.9657e+00  2.0606e-01           0           0
  8334.892  1.7582e+00  1.8833e-01           0           0
  8336.811  1.8956e+00  1.9985e-01           0           0
  8338.731  1.5697e+00  2.1365e-01           0           0
  8340.652  1.1230e+00  2.2380e-01           0   142606336
  8342.572  1.3819e+00  4.1523e-01           0   142606336
  8344.493  2.2447e+00  9.2748e-01     8388608   142606336
  8346.415  2.5282e+00  1.1564e+00     8388608     8388608
  8348.337  2.3409e+00  1.0455e+00     8388608   142606336
  8350.260  2.3609e+00  7.4899e-01     8388608   142606336
  8352.183  1.8956e+00  4.9287e-01     8388608   142606336
  8354.106  9.9517e-01  5.5841e-01     8388608     8388608
  8356.030  8.3331e-01  5.9842e-01     8388608     8388608
  8357.954  2.0192e+00  4.5330e-01     8388608     8388608
  8359.879  1.5573e+00  2.5975e-01           0     8388608
  8361.804  1.3025e+00  2.3995e-01           0           0
  8363.729  1.7473e+00  2.7675e-01           0     8388608
  8365.656  1.9711e+00  3.4757e-01     8388608     8388608
  8367.582  1.6668e+00  4.0712e-01     8388608     8388608
  8369.509  1.7321e+00  3.2053e-01           0     8388608
  8371.436  1.7349e+00  2.2969e-01           0     8388608
  8373.364  1.6007e+00  2.0590e-01           0           0
  8375.292  1.7084e+00  2.0087e-01           0           0
  8377.221  1.8490e+00  2.1071e-01           0           0
  8379.150  1.6819e+00  2.2714e-01           0     8388608
  8381.080  1.2600e+00  2.8819e-01           0     8388608
  8383.010  8.2005e-01  4.2092e-01     8388608     8388608
  8384.940  1.0190e+00  5.2108e-01     8388608     8388608
  8386.871  1.5540e+00  4.3714e-01     8388608     8388608
  8388.803  1.9316e+00  2.4828e-01           0     8388608
  8390.734  1.8480e+00  2.0841e-01           0           0
  8392.667  1.5045e+00  2.1047e-01           0           0
  8394.599  1.7781e+00  2.2038e-01           0           0
  8396.533  1.5193e+00  2.6482e-01           0   142606336
  8398.466  1.7388e+00  5.7758e-01           0   142606336
  8400.400  1.9628e+00  8.6012e-01     8388608   142606336
  8402.335  2.0794e+00  9.9935e-01     8388608     8388608
  8404.270  2.8888e+00  7.1455e-01     8388608   142606336
  8406.205  1.7062e+00  2.8205e-01           0   142606336
  8408.141  1.3627e+00  1.9248e-01           0           0
  8410.077  1.4199e+00  2.0125e-01           0           0
  8412.014  1.4744e+00  2.0810e-01           0   134217728
  8413.951  1.7795e+00  3.0342e-01           0   142606336
  8415.889  2.2193e+00  4.6958e-01     8388608     8388608
  8417.827  1.5175e+00  6.1689e-01     8388608     8388608
  8419.765  1.5890e+00  4.9739e-01     8388608     8388608
  8421.704  1.8329e+00  2.8158e-01           0     8388608
  8423.643  1.7183e+00  2.1583e-01           0     8388608
  8425.583  1.4346e+00  2.1158e-01           0           0
  8427.524  1.6072e+00  2.7746e-01           0   142606336
  8429.464  2.6920e+00  6.7485e-01     8388608   142606336
  8431.405  2.8937e+00  9.4626e-01     8388608   142606336
  8433.347  2.2821e+00  1.0969e+00     8388608   142606336
  8435.289  1.5762e+00  7.7483e-01     8388608     8388608
  8437.232  1.2792e+00  2.9486e-01           0     8388608
  8439.175  1.4719e+00  2.0059e-01           0     8388608
  8441.118  1.9688e+00  1.9975e-01           0           0
  8443.062  1.5308e+00  1.8671e-01           0           0
  8445.006  1.6717e+00  2.0444e-01           0     8388608
  8446.951  1.7851e+00  2.5040e-01           0     8388608
  8448.896  1.4454e+00  2.9776e-01           0     8454144
  8450.842  1.9213e+00  3.2287e-01           0     8454144
  8452.788  1.7410e+00  4.3052e-01     8388608     8454144
  8454.735  1.0057e+00  5.4059e-01     8388608     8388608
  8456.682  1.1601e+00  4.6470e-01     8388608     8388608
  8458.629  1.7988e+00  2.7203e-01           0     8388608
  8460.577  1.6989e+00  2.0654e-01           0     8388608
  8462.525  1.0546e+00  2.5192e-01           0   142606336
  8464.474  2.1507e+00  4.8047e-01           0   142606336
  8466.423  1.5240e+00  7.4694e-01     8388608   142606336
  8468.373  1.1152e+00  8.8198e-01     8388608   142606336
  8470.323  1.2343e+00  6.5717e-01     8388608   142606336
  8472.274  1.2932e+00  2.8209e-01           0   142606336
  8474.225  1.6085e+00  2.0171e-01           0           0
  8476.176  1.3725e+00  2.2922e-01           0           0
  8478.128  1.3243e+00  2.0534e-01           0           0
  8480.081  1.5429e+00  1.9582e-01           0           0
  8482.033  1.6673e+00  1.8959e-01           0           0
  8483.987  1.6391e+00  1.9068e-01           0           0
  8485.940  1.7775e+00  1.8958e-01           0           0
  8487.895  1.6621e+00  1.8943e-01           0           0
  8489.849  1.4750e+00  1.8734e-01           0           0
  8491.804  1.7779e+00  2.2286e-01           0     8388608
  8493.760  1.7038e+00  3.4201e-01     8388608     8388608
  8495.716  1.2548e+00  4.6013e-01     8388608     8388608
  8497.672  1.8624e+00  4.0482e-01     8388608     8388608
  8499.629  1.7025e+00  2.5592e-01           0     8388608
  8501.586  1.6857e+00  2.2864e-01           0     8388608
  8503.544  1.5135e+00  3.4530e-01           0     8388608
  8505.502  1.3696e+00  5.2197e-01     8388608     8388608
  8507.461  1.8368e+00  6.4277e-01     8388608     8388608
  8509.420  2.6537e+00  5.5292e-01     8388608     8388608
  8511.380  1.7840e+00  2.8215e-01           0     8388608
  8513.340  1.5126e+00  1.9251e-01           0           0
  8515.300  1.5182e+00  1.8822e-01           0           0
  8517.261  1.7170e+00  1.9802e-01           0           0
  8519.223  1.9011e+00  1.9308e-01           0           0
  8521.185  1.4067e+00  1.9657e-01           0           0
  8523.147  1.3495e+00  2.0447e-01           0           0
  8525.110  1.5551e+00  2.0525e-01           0           0
  8527.073  1.7745e+00  1.9694e-01           0           0
  8529.037  1.9353e+00  1.9294e-01           0           0
  8531.001  1.8197e+00  1.8782e-01           0           0
  8532.965  1.3934e+00  1.7990e-01           0           0
  8534.930  1.9461e+00  1.9033e-01           0           0
  8536.896  1.5312e+00  2.1332e-01           0     8388608
  8538.862  1.4586e+00  2.7045e-01           0     8388608
  8540.828  1.2815e+00  3.2493e-01     8388608     8388608
  8542.795  1.0191e+00  3.1347e-01     8388608     8388608
  8544.762  2.1212e+00  2.3882e-01           0     8388608
  8546.730  1.6056e+00  2.2697e-01           0     8388608
  8548.698  1.2615e+00  3.0651e-01     8388608     8388608
  8550.667  1.3087e+00  4.2793e-01     8388608     8454144
  8552.636  1.5816e+00  4.7905e-01     8388608    42008576
  8554.605  1.8243e+00  2.9402e-01           0    42008576
  8556.575  1.7276e+00  2.3421e-01           0     8454144
  8558.546  1.6742e+00  2.0667e-01           0       65536
  8560.517  1.5914e+00  1.9981e-01           0       65536
  8562.488  1.5445e+00  1.8501e-01           0           0
  8564.460  1.4532e+00  1.8982e-01           0           0
  8566.432  1.2906e+00  1.7914e-01           0           0
  8568.405  1.2755e+00  1.8466e-01           0           0
  8570.378  1.5626e+00  1.8675e-01           0           0
  8572.352  1.7591e+00  1.9187e-01           0           0
  8574.326  1.6465e+00  2.1023e-01           0           0
  8576.300  1.5427e+00  2.0834e-01           0           0
  8578.275  1.6619e+00  2.0756e-01           0           0
  8580.251  1.7323e+00  1.9504e-01           0           0
  8582.227  1.6707e+00  1.8749e-01           0           0
  8584.203  1.1835e+00  1.7957e-01           0           0
  8586.180  1.7352e+00  1.8721e-01           0           0
  8588.157  2.3739e+00  2.2386e-01           0           0
  8590.135  2.0248e+00  2.7116e-01           0           0
  8592.113  1.5992e+00  2.6772e-01           0           0
  8594.092  1.2438e+00  2.1928e-01           0           0
  8596.071  1.4775e+00  2.2733e-01           0           0
  8598.050  1.6162e+00  2.7162e-01           0           0
  8600.030  1.5096e+00  2.9333e-01           0           0
  8602.011  1.4512e+00  2.5214e-01           0           0
  8603.992  1.5398e+00  2.0144e-01           0           0
  8605.973  1.5291e+00  1.9539e-01           0           0
  8607.955  1.7305e+00  1.9905e-01           0           0
  8609.937  1.5323e+00  2.0167e-01           0           0
  8611.920  1.4901e+00  2.2260e-01           0           0
  8613.903  1.8365e+00  2.4951e-01           0           0
  8615.887  1.6264e+00  2.7607e-01           0           0
  8617.871  1.5672e+00  2.8714e-01           0     8388608
  8619.855  1.7193e+00  3.1876e-01           0     8388608
  8621.840  2.0331e+00  3.6865e-01           0     8388608
  8623.826  1.8283e+00  3.8096e-01     8388608     8388608
  8625.812  1.3372e+00  4.0233e-01     8388608     8388608
  8627.798  1.7306e+00  4.2173e-01     8388608     8388608
  8629.785  1.3083e+00  4.4875e-01     8388608     8388608
  8631.772  1.0156e+00  4.3527e-01     8388608     8388608
  8633.760  1.1583e+00  4.4783e-01     8388608     8388608
  8635.748  1.4913e+00  4.4370e-01     8388608     8388608
  8637.737  1.7526e+00  4.1625e-01     8388608     8388608
  8639.726  1.9702e+00  3.8113e-01     8388608     8388608
  8641.716  2.2168e+00  3.4470e-01           0     8388608
  8643.706  1.4724e+00  3.0418e-01           0     8388608
  8645.696  1.7891e+00  2.7660e-01           0           0
  8647.687  2.2193e+00  2.9724e-01           0     8388608
  8649.679  1.6001e+00  3.3275e-01           0     8388608
  8651.671  1.4747e+00  4.0464e-01     8388608     8388608
  8653.663  2.1968e+00  4.1837e-01     8388608     8388608
  8655.656  1.8795e+00  4.2194e-01     8388608     8388608
  8657.649  1.8018e+00  4.2700e-01     8388608     8388608
  8659.643  1.9037e+00  4.6061e-01     8388608     8388608
  8661.637  1.5859e+00  4.4230e-01     8388608     8388608
  8663.632  1.4652e+00  4.2589e-01     8388608     8388608
  8665.627  2.0674e+00  4.3831e-01     8388608     8388608
  8667.622  1.1718e+00  4.1771e-01     8388608     8388608
  8669.618  1.3809e+00  3.9801e-01     8388608     8388608
  8671.615  1.8294e+00  3.7827e-01     8388608     8388608
  8673.612  1.4060e+00  3.9834e-01     8388608     8388608
  8675.609  1.8003e+00  3.4234e-01     8388608     8388608
  8677.607  1.5543e+00  3.5395e-01     8388608     8388608
  8679.605  1.3615e+00  3.1149e-01           0     8388608
  8681.604  1.4947e+00  2.9742e-01           0     8388608
  8683.603  1.4764e+00  3.1550e-01           0           0
  8685.603  1.4172e+00  2.8594e-01           0           0
  8687.603  1.9449e+00  2.6387e-01           0           0
  8689.604  1.2973e+00  2.5830e-01           0           0
  8691.605  1.7205e+00  2.3606e-01           0           0
  8693.606  1.6588e+00  2.2424e-01           0           0
  8695.608  1.2995e+00  2.3008e-01           0           0
